listing_id,make,model,year,price_inr,km_driven,fuel,payload_kg,gvw_kg,vehicle_category,weight_class,body_type,axle_count,city,papers_verified,condition,purpose_tags,spec_source_url
VEH-000794,Ashok Leyland,Bada Dost i6,2017,345000,108758,Diesel,2357,4100,pickup,light,open,2,Nagpur,true,fair,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000795,Ashok Leyland,AVTR 4825 10x2,2016,1625000,136459,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Kolkata,true,good,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000796,Eicher,Pro 2118,2022,1625000,40899,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Bengaluru,false,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000797,Ashok Leyland,Bada Dost,2020,355000,227179,CNG,1246,2880,mini_truck,light,reefer,2,Chennai,false,good,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000798,Mahindra,Blazo X 48,2020,1780000,156683,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Indore,true,fair,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000799,Tata,Signa 4825.TK,2014,1325000,441012,Diesel,38000,47500,rigid_truck,heavy,tipper,5,Hyderabad,true,good,mining|construction|coal|aggregates,https://www.tatamotors.com/press-releases/tata-motors-introduces-indias-largest-tipper-truck-the-signa-4825-tk/
VEH-000800,Tata,Signa 4932.T,2017,2015000,167045,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Bengaluru,false,good,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000801,Tata,Ace Gold,2022,380000,60701,Diesel,900,1835,mini_truck,light,open,2,Hyderabad,false,fair,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000802,Eicher,Pro 6048XP,2025,4315000,20089,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Ahmedabad,true,fair,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000803,Eicher,Pro 6048XP,2024,3945000,29138,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Hyderabad,true,good,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000804,Eicher,Pro 2118,2014,605000,120735,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Bengaluru,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000805,Tata,Intra V30 Gold,2015,200000,179678,Diesel,1500,2775,pickup,light,open,2,Ahmedabad,false,excellent,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000806,Mahindra,Blazo X 48,2016,1255000,291036,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Jaipur,true,fair,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000807,Ashok Leyland,Bada Dost i4,2020,410000,182801,Diesel,1825,3490,pickup,light,container,2,Bengaluru,true,excellent,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000808,Ashok Leyland,AVTR 4825 10x2,2025,5305000,10603,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Jaipur,false,good,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000809,Ashok Leyland,Bada Dost i6,2023,795000,27463,Diesel,2357,4100,pickup,light,open,2,Mumbai,true,good,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000810,Tata,Signa 4932.T,2025,5150000,31953,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Surat,true,fair,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000811,Tata,Intra V30 Gold,2022,420000,158164,Diesel,1500,2775,pickup,light,open,2,Mumbai,false,good,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000812,Eicher,Pro 2118,2014,690000,306011,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Mumbai,false,excellent,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000813,Ashok Leyland,Dost XL,2022,435000,83782,Diesel,1400,2625,mini_truck,light,flatbed,2,Bengaluru,false,good,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000814,Eicher,Pro 6048XP,2015,1295000,182028,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Delhi,true,good,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000815,Mahindra,Jeeto Strong Diesel,2022,250000,112854,Diesel,815,1605,mini_truck,light,box,2,Indore,true,fair,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000816,Tata,Ultra T.16,2025,2345000,16348,Diesel,11000,16140,rigid_truck,medium,container,2,Chennai,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000817,Tata,Signa 4825.TK,2016,1690000,122137,Diesel,38000,47500,rigid_truck,heavy,tipper,5,Jaipur,true,good,mining|construction|coal|aggregates,https://www.tatamotors.com/press-releases/tata-motors-introduces-indias-largest-tipper-truck-the-signa-4825-tk/
VEH-000818,Ashok Leyland,Bada Dost,2019,390000,77917,CNG,1246,2880,mini_truck,light,reefer,2,Ahmedabad,false,good,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000819,Mahindra,Jeeto Strong Diesel,2019,200000,145236,Diesel,815,1605,mini_truck,light,box,2,Nagpur,true,good,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000820,Tata,Intra V10,2020,250000,240563,Diesel,1000,2120,mini_truck,light,flatbed,2,Surat,true,fair,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000821,Tata,Signa 4825.TK,2022,3785000,40014,Diesel,38000,47500,rigid_truck,heavy,tipper,5,Delhi,true,excellent,mining|construction|coal|aggregates,https://www.tatamotors.com/press-releases/tata-motors-introduces-indias-largest-tipper-truck-the-signa-4825-tk/
VEH-000822,Ashok Leyland,Dost XL,2025,730000,20855,Diesel,1400,2625,mini_truck,light,flatbed,2,Ahmedabad,false,good,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000823,Tata,Signa 4932.T,2020,3230000,56560,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Kolkata,false,good,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000824,Mahindra,Furio 10,2022,1075000,135496,Diesel,6000,10350,rigid_truck,intermediate,box,2,Delhi,false,excellent,regional_delivery|ecommerce|fmcg|parcel_delivery,https://www.mahindratruckandbus.com/english/pdf/icv/furio-10.pdf
VEH-000825,Ashok Leyland,Dost XL,2015,215000,145617,Diesel,1400,2625,mini_truck,light,flatbed,2,Chennai,true,excellent,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000826,Tata,Ultra T.9,2020,870000,59800,Diesel,,9150,rigid_truck,intermediate,open,2,Ahmedabad,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000827,Ashok Leyland,Bada Dost i5+,2025,1010000,23208,Diesel,2114,3800,pickup,light,flatbed,2,Pune,true,good,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000828,BharatBenz,1917R,2023,1770000,52911,Diesel,10000,18500,rigid_truck,medium,tanker,2,Kolkata,true,fair,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000829,Mahindra,Furio 10,2019,920000,73318,Diesel,6000,10350,rigid_truck,intermediate,box,2,Jaipur,true,excellent,regional_delivery|ecommerce|fmcg|parcel_delivery,https://www.mahindratruckandbus.com/english/pdf/icv/furio-10.pdf
VEH-000830,Mahindra,Blazo X 48,2019,2115000,223335,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Delhi,true,good,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000831,Eicher,Pro 6048T,2015,1390000,249199,Diesel,32500,47500,rigid_truck,heavy,tipper,5,Ahmedabad,true,good,mining|construction|coal|aggregates,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6048T
VEH-000832,BharatBenz,4828RT,2021,2665000,138885,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Pune,true,excellent,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
VEH-000833,Tata,Ultra T.16,2025,2050000,22856,Diesel,11000,16140,rigid_truck,medium,container,2,Chennai,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000834,Mahindra,Furio 10,2024,1660000,34493,Diesel,6000,10350,rigid_truck,intermediate,box,2,Pune,false,excellent,regional_delivery|ecommerce|fmcg|parcel_delivery,https://www.mahindratruckandbus.com/english/pdf/icv/furio-10.pdf
VEH-000835,Eicher,Pro 2118,2022,1495000,96926,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Nagpur,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000836,BharatBenz,1015R,2024,1540000,50185,Diesel,,10600,rigid_truck,intermediate,box,2,Delhi,true,good,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000837,Tata,Ultra T.9,2014,375000,349525,Diesel,,9150,rigid_truck,intermediate,open,2,Mumbai,true,fair,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000838,Eicher,Pro 2118,2016,745000,310131,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Delhi,false,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000839,Mahindra,Blazo X 48,2022,2780000,44392,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Chennai,true,fair,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000840,Mahindra,Bolero Pik-Up,2024,770000,14101,Diesel,1700,3490,pickup,light,open,2,Jaipur,false,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000841,Eicher,Pro 2118,2021,1280000,163457,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Indore,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000842,Tata,Signa 4932.T,2023,4330000,28219,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Indore,false,excellent,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000843,Ashok Leyland,Bada Dost i5+,2023,630000,76525,Diesel,2114,3800,pickup,light,flatbed,2,Ahmedabad,true,fair,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000844,Mahindra,Blazo X 48,2018,1760000,132848,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Chennai,false,excellent,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000845,BharatBenz,1015R,2016,605000,135681,Diesel,,10600,rigid_truck,intermediate,box,2,Mumbai,true,good,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000846,BharatBenz,1917R,2019,1165000,177728,Diesel,10000,18500,rigid_truck,medium,tanker,2,Ahmedabad,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000847,BharatBenz,1015R,2017,600000,273964,Diesel,,10600,rigid_truck,intermediate,box,2,Jaipur,true,fair,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000848,Tata,Ace Gold,2019,260000,170879,CNG,660,1630,mini_truck,light,box,2,Bengaluru,true,excellent,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000849,Eicher,Pro 2059 Plus,2018,490000,238977,Diesel,,7490,rigid_truck,intermediate,open,2,Bengaluru,true,excellent,city_delivery|last_mile|ecommerce|fmcg,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/light-duty/pro-2059
VEH-000850,Mahindra,Furio 10,2015,430000,254576,Diesel,6000,10350,rigid_truck,intermediate,box,2,Bengaluru,false,fair,regional_delivery|ecommerce|fmcg|parcel_delivery,https://www.mahindratruckandbus.com/english/pdf/icv/furio-10.pdf
VEH-000851,Eicher,Pro 2118,2019,1000000,226434,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Indore,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000852,Ashok Leyland,Bada Dost i6,2014,270000,140737,Diesel,2357,4100,pickup,light,open,2,Hyderabad,true,excellent,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000853,Ashok Leyland,Dost XL,2021,420000,67056,Diesel,1400,2625,mini_truck,light,flatbed,2,Jaipur,true,excellent,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000854,Ashok Leyland,Bada Dost,2025,780000,26923,CNG,1246,2880,mini_truck,light,reefer,2,Mumbai,true,good,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000855,Mahindra,Jeeto Strong Diesel,2020,175000,154095,Diesel,815,1605,mini_truck,light,box,2,Delhi,true,fair,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000856,Tata,Ultra T.9,2014,400000,140531,Diesel,,9150,rigid_truck,intermediate,open,2,Surat,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000857,Ashok Leyland,Bada Dost i4,2016,275000,396551,Diesel,1825,3490,pickup,light,container,2,Ahmedabad,true,excellent,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000858,Tata,Intra V30 Gold,2020,390000,87874,Diesel,1500,2775,pickup,light,open,2,Ahmedabad,false,good,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000859,Mahindra,Jeeto Strong Diesel,2020,180000,171189,Diesel,815,1605,mini_truck,light,box,2,Bengaluru,true,fair,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000860,Ashok Leyland,Dost XL,2020,365000,104638,Diesel,1400,2625,mini_truck,light,flatbed,2,Kolkata,true,excellent,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000861,Tata,Ultra T.16,2017,755000,224561,Diesel,11000,16140,rigid_truck,medium,container,2,Nagpur,false,excellent,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000862,BharatBenz,3528C,2015,1250000,266849,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Chennai,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000863,Mahindra,Jeeto Strong Diesel,2020,205000,157561,Diesel,815,1605,mini_truck,light,box,2,Kolkata,true,excellent,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000864,BharatBenz,1917R,2025,2495000,35583,Diesel,10000,18500,rigid_truck,medium,tanker,2,Indore,true,fair,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000865,BharatBenz,3528C,2021,1830000,177414,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Pune,true,fair,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000866,Eicher,Pro 6048XP,2018,1790000,198463,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Chennai,true,good,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000867,Eicher,Pro 6048XP,2022,3030000,56653,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Chennai,false,good,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000868,Mahindra,Furio 10,2021,1045000,59742,Diesel,6000,10350,rigid_truck,intermediate,box,2,Kolkata,true,good,regional_delivery|ecommerce|fmcg|parcel_delivery,https://www.mahindratruckandbus.com/english/pdf/icv/furio-10.pdf
VEH-000869,Ashok Leyland,Bada Dost,2016,215000,143451,CNG,1246,2880,mini_truck,light,reefer,2,Indore,true,fair,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000870,Mahindra,Jeeto Strong Diesel,2021,255000,143260,Diesel,815,1605,mini_truck,light,box,2,Nagpur,true,excellent,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000871,Tata,Ultra T.9,2018,550000,189766,Diesel,,9150,rigid_truck,intermediate,open,2,Hyderabad,false,fair,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000872,BharatBenz,1917R,2016,875000,144899,Diesel,10000,18500,rigid_truck,medium,tanker,2,Chennai,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000873,BharatBenz,1917R,2014,685000,155199,Diesel,10000,18500,rigid_truck,medium,tanker,2,Kolkata,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000874,Mahindra,Bolero Pik-Up,2019,375000,59546,Diesel,1700,3490,pickup,light,open,2,Delhi,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000875,Eicher,Pro 2118,2016,705000,265652,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Ahmedabad,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000876,Ashok Leyland,Dost XL,2014,190000,302016,Diesel,1400,2625,mini_truck,light,flatbed,2,Chennai,true,excellent,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000877,BharatBenz,1917R,2024,2410000,52674,Diesel,10000,18500,rigid_truck,medium,tanker,2,Nagpur,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000878,Eicher,Pro 6048XP,2024,4115000,22360,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Mumbai,true,good,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000879,Tata,Intra V50,2018,355000,81713,Diesel,1500,2940,pickup,light,flatbed,2,Mumbai,false,excellent,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000880,Ashok Leyland,AVTR 4825 10x2,2023,3485000,117048,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Mumbai,true,excellent,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000881,Eicher,Pro 2059 Plus,2016,320000,273908,Diesel,,7490,rigid_truck,intermediate,open,2,Chennai,true,fair,city_delivery|last_mile|ecommerce|fmcg,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/light-duty/pro-2059
VEH-000882,BharatBenz,3528C,2015,1135000,287383,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Chennai,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000883,BharatBenz,1917R,2019,1155000,125470,Diesel,10000,18500,rigid_truck,medium,tanker,2,Indore,false,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000884,BharatBenz,1917R,2024,2555000,29633,Diesel,10000,18500,rigid_truck,medium,tanker,2,Chennai,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000885,Ashok Leyland,Bada Dost,2024,705000,35121,CNG,1246,2880,mini_truck,light,reefer,2,Indore,true,good,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000886,BharatBenz,3528C,2025,4805000,12885,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Pune,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000887,BharatBenz,4828RT,2024,4095000,70037,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Ahmedabad,false,good,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
VEH-000888,Tata,Intra V10,2019,295000,72578,Diesel,1000,2120,mini_truck,light,flatbed,2,Mumbai,true,good,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000889,Tata,Intra V10,2023,545000,55711,Diesel,1000,2120,mini_truck,light,flatbed,2,Chennai,true,excellent,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000890,Mahindra,Blazo X 48,2025,4570000,24447,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Bengaluru,true,good,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000891,Tata,Ace Gold,2025,590000,12731,Diesel,900,1835,mini_truck,light,open,2,Ahmedabad,true,good,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000892,Eicher,Pro 6048T,2025,4845000,18106,Diesel,32500,47500,rigid_truck,heavy,tipper,5,Bengaluru,true,good,mining|construction|coal|aggregates,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6048T
VEH-000893,Eicher,Pro 6048T,2017,1640000,266300,Diesel,32500,47500,rigid_truck,heavy,tipper,5,Kolkata,true,good,mining|construction|coal|aggregates,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6048T
VEH-000894,Tata,Ace Gold,2015,150000,228585,Diesel,900,1835,mini_truck,light,open,2,Indore,true,fair,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000895,BharatBenz,1015R,2017,605000,158201,Diesel,,10600,rigid_truck,intermediate,box,2,Hyderabad,true,fair,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000896,Tata,Ace Gold,2018,180000,142277,CNG,660,1630,mini_truck,light,box,2,Pune,true,fair,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000897,Mahindra,Furio 10,2021,1015000,39417,Diesel,6000,10350,rigid_truck,intermediate,box,2,Mumbai,true,good,regional_delivery|ecommerce|fmcg|parcel_delivery,https://www.mahindratruckandbus.com/english/pdf/icv/furio-10.pdf
VEH-000898,BharatBenz,3528C,2021,2560000,94755,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Jaipur,false,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000899,BharatBenz,1917R,2018,900000,118346,Diesel,10000,18500,rigid_truck,medium,tanker,2,Bengaluru,true,fair,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000900,Ashok Leyland,Bada Dost i6,2023,635000,106029,Diesel,2357,4100,pickup,light,open,2,Mumbai,true,good,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000901,BharatBenz,1015R,2019,710000,141853,Diesel,,10600,rigid_truck,intermediate,box,2,Ahmedabad,false,fair,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000902,BharatBenz,4828RT,2015,1270000,122746,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Pune,true,fair,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
VEH-000903,Tata,Signa 4825.TK,2024,4295000,43322,Diesel,38000,47500,rigid_truck,heavy,tipper,5,Kolkata,true,excellent,mining|construction|coal|aggregates,https://www.tatamotors.com/press-releases/tata-motors-introduces-indias-largest-tipper-truck-the-signa-4825-tk/
VEH-000904,BharatBenz,1917R,2020,1425000,68090,Diesel,10000,18500,rigid_truck,medium,tanker,2,Chennai,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
